account_id,operation,amount,balance,k_symbol,bank,account,time_diff,type
4076,2,6691,26722,5,11,126,187,1
706,5,20998,37525,5,2,7665,456,1
825,0,24364,46711,7,11,4369,453,1
473,3,46,37266,6,13,7665,457,2
31,5,11511,43718,7,13,7665,308,1
1256,2,14407,36863,7,2,7511,340,2
1495,0,7792,22521,7,9,1238,80,1
2356,5,3253,23080,7,7,4368,442,1
3721,4,7638,18779,7,9,6393,366,2
4415,0,6909,32478,7,2,1574,292,1
3613,2,12857,23769,7,13,7665,213,1
3335,4,921,19712,7,13,7665,443,2
1162,4,355,22006,3,4,7665,387,2
4220,2,17963,56608,7,13,3976,124,1
4468,4,2491,12961,3,13,7665,481,2
601,4,167,29450,0,13,7665,372,2
3923,5,23739,80504,2,13,7665,256,1
1990,5,3638,30672,0,13,7665,469,2
3116,4,8340,34367,7,13,7665,365,2
2563,3,121,28585,3,10,4558,432,1
1915,3,147,15974,3,9,2469,162,2
3866,0,171,83316,3,13,7665,418,1
2563,3,79,25862,6,1,4840,190,2
4220,4,245,25477,6,13,7665,376,2
1377,1,2472,40628,1,5,2047,290,1
1959,3,131,29228,0,3,7423,417,1
3153,5,717,40211,7,13,7665,310,2
3965,5,14,16329,0,13,7665,402,1
3465,4,10225,30037,7,6,863,439,2
515,4,4505,23511,0,9,3774,413,2
3511,4,3675,42553,7,6,6581,136,2
2159,3,136,20806,3,8,4368,370,2
4393,5,427,61544,7,13,7665,277,2
3511,5,14,57779,6,13,7665,181,2
3253,2,30747,84069,7,13,957,207,1
3784,3,185,24526,3,11,3054,344,1
3054,3,32,29021,0,13,7665,276,1
1915,2,2967,33024,0,8,5087,381,2
403,0,3109,34185,7,13,7665,368,1
3511,1,253,28052,7,12,6848,346,1
4084,2,5696,25286,0,5,2047,459,2
1401,5,25495,54327,0,2,4274,247,1
4313,5,22775,81905,7,13,7665,278,1
2580,0,8497,63205,7,2,7665,272,1
2855,5,5652,36970,7,13,7665,464,2
3806,0,4718,22029,5,8,6265,465,1
4144,0,4080,45846,7,13,7665,247,1
3367,2,147,35715,3,1,1087,27,1
970,5,1407,19172,7,13,7665,407,2
1098,4,759,21047,7,8,4919,377,2
4311,4,2197,55214,0,13,7665,402,2
3511,5,124,33938,6,13,7665,400,2
2440,2,24649,54283,7,13,7665,260,1
4313,3,103,42233,3,13,7665,419,1
1076,2,16304,43589,7,13,7665,8,1
2387,5,422,5747,3,13,7665,279,2
4220,4,1806,299,7,13,7665,343,1
2828,0,1213,16071,7,13,7665,403,1
1680,2,19990,33069,7,13,7665,284,1
3099,5,7743,53345,7,13,7665,386,2
1,5,10989,61026,0,5,4615,290,2
2855,5,16474,26598,0,11,7423,419,2
4042,2,24070,80778,3,8,636,483,1
4462,0,3806,42766,7,13,7665,165,1
2628,3,16275,7732,5,1,4227,311,1
3153,4,1437,34640,7,4,7062,415,2
1487,5,122,74039,3,13,0,457,1
2387,3,129,45921,0,13,7665,253,1
3806,2,460,20880,7,1,2756,463,1
1724,3,1053,27112,7,10,344,370,2
1,5,15167,69839,7,13,7665,249,2
2342,0,4767,63300,7,2,3596,242,2
2761,2,393,727,7,1,4368,430,1
2761,4,284,26104,0,7,1988,313,2
1990,5,6665,28752,7,13,0,420,2
777,5,6561,36110,7,13,2773,304,2
473,4,2619,1879,5,1,5725,320,2
2337,5,14547,73013,0,13,7665,250,2
3501,5,3662,50492,7,13,7665,248,2
1,3,13969,51802,7,13,7665,431,1
31,2,13464,33882,7,13,7665,443,2
1313,4,944,40725,7,9,2623,215,1
3993,4,3917,17296,0,13,4804,168,2
3009,2,4168,18679,1,4,5087,471,1
473,2,39,21886,4,6,4252,420,0
3063,4,6361,17302,7,1,4446,308,2
4250,4,2706,34225,7,13,7665,424,2
2483,5,2609,56277,0,13,7665,340,1
2563,3,59,38437,3,11,3804,168,2
4144,3,69,31835,3,3,7665,346,1
3644,3,121,31163,7,13,7665,263,1
4272,4,1656,21488,7,13,7665,138,2
3511,4,9856,36672,7,8,4803,442,2
3686,3,180,69917,3,4,989,432,2
4159,0,1616,18636,7,11,2500,279,1
622,4,94,52136,0,10,2623,353,2
515,3,145,36529,3,13,7665,264,1
973,2,6693,16387,7,7,6108,457,1
2490,4,7625,3935,5,1,5966,413,2
3357,0,12348,19342,7,9,6856,396,1
825,5,28689,80310,7,13,7665,278,1
2429,3,109,33052,3,4,6827,353,1
1697,5,77,12749,0,9,7665,227,2
4047,4,866,261,7,10,67,425,2
1549,0,3056,23014,7,13,7665,293,2
3060,4,1593,25336,7,13,7665,338,2
1023,5,5536,17065,7,13,7665,178,2
3505,2,138,39064,7,0,0,458,1
2902,5,789,7827,7,13,7665,222,2
3332,3,76,8026,0,2,1787,316,2
2864,5,1561,39335,7,13,7665,360,2
4283,3,154,57423,3,13,7665,238,1
4159,0,3048,43158,0,13,7665,365,1
380,5,2918,26939,7,13,7665,460,2
1959,2,686,24823,7,5,2651,405,0
403,0,5054,16295,7,13,7665,415,1
3465,5,17614,60458,7,13,7665,81,1
4283,5,14,35836,6,13,7665,162,1
114,3,74,42112,3,13,7511,365,2
4283,4,8550,22563,0,7,6418,461,1
1094,4,15,42233,6,13,7665,173,2
825,5,10,37096,7,13,4368,431,1
3153,2,220,36352,7,13,7665,57,1
4144,2,83,40431,0,13,7665,422,2
3009,4,5846,81433,7,13,7665,308,2
4272,5,3555,42880,7,13,7665,323,1
4283,3,5618,26629,1,1,2047,387,1
3357,5,4651,27065,7,13,7665,458,1
3099,4,5581,13994,7,10,1594,281,2
3895,5,6969,41753,5,11,4615,248,1
4339,5,77,57849,7,13,7665,277,1
1082,4,7771,57764,5,10,1988,309,2
706,4,3766,51788,0,13,7665,234,1
186,4,1732,36711,1,4,6191,446,2
1080,5,1,17701,7,13,7665,452,2
3140,4,1086,25094,5,10,322,379,2
4334,5,2759,8774,0,2,2623,392,2
1076,5,147,38032,7,13,7665,354,2
3099,5,19728,81419,7,13,7665,459,1
1819,0,3908,15700,7,11,1389,217,1
3923,5,18145,75863,7,13,7665,338,2
2855,4,9036,25876,0,13,7665,465,2
596,2,6091,39428,0,13,7665,418,0
1,2,34962,108219,7,9,0,306,1
1688,4,5687,596,7,4,1297,391,2
4023,3,1230,16584,5,11,1283,169,1
264,5,14,16204,3,13,7665,282,1
3686,2,37511,36138,7,1,14,427,1
4250,3,88,36211,3,13,7665,413,2
1697,4,3452,22511,1,9,1055,356,2
2845,4,318,23469,3,5,7202,459,2
2860,3,50,22586,0,5,6048,418,1
601,3,38,19489,3,13,7665,402,2
1466,5,5817,27470,5,2,1953,279,1
4095,2,3104,636,7,13,7665,158,1
1870,3,141,26545,3,10,5440,205,1
1915,0,7728,22249,7,8,6038,163,1
2628,2,14880,98901,7,13,7665,226,1
2761,4,3204,57344,7,13,7665,437,2
2483,2,3110,17514,0,13,7665,421,2
1907,5,14,35194,6,13,7665,456,2
1743,5,6074,39751,3,9,2605,386,2
3106,5,34,5350,7,13,1283,171,1
1990,0,38698,36214,7,10,5611,79,1
1990,4,36,56240,2,13,7665,372,2
3099,3,3,24980,5,7,3947,442,2
1094,5,14,26474,6,4,7665,445,2
1436,3,74,60500,3,13,7665,406,2
4144,5,134,44215,7,13,7665,460,2
2677,5,15,27836,0,13,7665,372,2
3730,0,75497,71487,7,13,7665,84,1
3097,5,14077,7329,7,0,3774,230,1
4153,4,3839,22774,0,3,2623,308,2
1547,0,6337,13816,5,0,79,360,2
126,5,2549,32063,0,13,7665,425,1
1207,4,175,18989,6,13,7665,337,2
2337,3,33328,57265,7,9,4007,453,0
3511,4,3677,21711,7,13,7665,404,2
1401,0,3033,18188,7,13,7665,309,2
2925,0,1451,18835,7,13,7665,272,1
362,3,215,34544,3,11,5636,286,1
2677,3,69,19274,6,13,7665,454,2
1724,3,155,28775,0,13,7665,248,1
1907,5,5302,32562,5,4,5904,197,1
3086,4,7072,10961,7,8,4252,455,2
2902,3,68,23816,4,1,6642,370,2
3014,3,14,27946,6,12,4227,392,1
1587,4,3339,41124,7,13,7665,356,2
1914,4,1086,13658,0,9,6901,443,2
3140,5,1149,27809,7,13,7665,236,2
1141,3,12,12091,3,13,7665,93,1
264,4,14,33955,7,13,1953,115,2
4272,5,14,39772,7,13,7665,352,2
4415,5,3196,44577,7,13,7665,455,2
2915,5,1132,43883,7,13,7665,83,1
3140,2,162,14138,3,8,4801,389,1
4144,0,7673,28022,7,12,3354,330,2
3099,5,106,30164,0,13,7665,412,2
4033,2,2021,772,7,7,4615,418,0
845,0,2640,14039,7,13,7665,166,1
2114,5,8228,52698,7,13,7665,157,1
1587,3,80,32112,3,10,636,279,1
2440,4,183,23744,3,11,6827,417,2
3489,4,120,73321,7,13,7665,409,2
437,0,6702,25820,1,11,4843,459,1
3438,4,2052,61802,7,13,7665,248,1
4272,5,14,40701,6,13,7665,424,2
257,0,4222,22448,7,13,7665,253,1
380,2,4090,37143,7,13,7665,245,1
2483,0,3297,21466,1,11,2047,169,1
1688,5,19355,48780,7,10,4558,312,2
1080,4,1372,376,7,13,7665,416,1
1832,5,621,27042,7,13,7665,166,1
1401,5,20128,61278,7,13,7665,306,1
1076,5,3545,14847,1,3,7665,308,2
2785,2,6653,22497,1,8,4007,312,1
31,5,2540,18671,7,13,7665,375,2
4415,4,6359,22803,0,9,6074,276,2
1819,2,14178,50229,7,13,7665,416,1
4250,5,13190,20685,7,13,7665,310,2
215,5,14,60724,7,13,7665,406,1
1207,4,7066,22790,5,1,5636,322,2
3153,5,9389,27381,7,13,7665,383,2
1870,4,3413,27950,7,13,7665,399,2
1536,3,73,32372,7,1,3947,286,1
3140,0,3654,20570,7,8,3947,210,1
603,3,180,15272,7,13,7665,443,1
3367,4,1358,40785,0,11,3976,368,2
1724,0,4480,21417,7,13,7665,213,1
845,0,4445,45145,5,12,989,271,1
3447,4,6040,42970,0,13,7665,405,2
2677,4,2198,59207,7,13,7665,401,2
37,3,100,25963,0,13,7665,432,0
2855,0,4031,26774,7,13,7665,143,0
3806,3,45,19497,3,1,176,421,2
4049,5,3039,32605,7,13,7665,254,2
1350,3,52,16388,7,11,6282,449,1
4220,0,3238,23811,1,9,6731,339,1
4250,2,752,22399,7,13,7665,389,2
1256,0,5813,36328,0,10,4672,425,2
3062,4,5800,22883,0,13,7665,330,2
3140,4,9813,3956,1,3,5087,318,2
2755,2,10,45857,7,12,5058,276,1
3511,0,11253,22840,7,13,7665,173,1
3993,4,3768,20741,7,1,322,371,2
1959,3,7,7364,3,2,1087,290,1
1819,0,7169,18996,7,10,2094,470,1
426,5,9029,32227,7,13,7665,250,2
1688,3,214,76892,7,13,7665,135,1
1819,0,6009,21141,3,2,14,442,1
2563,5,14,31062,6,13,7665,431,2
2761,2,38953,82515,7,13,7665,434,1
2677,5,592,45070,7,13,7665,245,2
2428,5,7614,25201,7,5,4615,168,1
2785,2,6568,36143,7,9,4946,369,1
194,3,72,28250,7,13,7665,181,1
3253,5,154,44502,6,13,7665,256,2
515,3,14645,45254,7,13,7665,405,1
4250,5,4390,22760,7,13,7665,365,1
438,5,51,38634,7,13,7665,268,2
3721,0,5096,19900,7,12,3413,344,1
2277,4,853,472,7,13,7665,416,2
209,5,4733,35772,7,13,7665,280,1
1080,0,43344,26795,7,13,7665,448,1
2894,5,1768,8573,7,13,7665,305,0
3367,5,14,26896,7,13,7665,408,2
3511,3,87,45656,3,12,4274,455,1
3140,4,7,27483,0,13,7665,341,0
2563,4,2837,10938,7,13,7665,299,2
2490,5,17296,49165,3,13,7665,419,2
4468,4,2723,31481,7,13,7665,112,2
4076,4,3570,11631,7,13,7665,423,2
596,0,3989,16254,7,13,7665,387,1
959,5,13215,27137,0,11,7665,342,1
1076,2,3435,445,7,13,7665,203,1
473,3,73,43920,7,8,7010,279,1
1080,4,77,16560,7,0,7423,451,2
4276,2,13469,58461,7,13,7665,304,2
1066,4,1004,33476,7,13,7665,142,2
600,5,1903,59739,7,13,7665,240,2
601,5,100,37082,6,13,7665,298,1
3806,3,21,22006,3,4,3184,342,1
3116,3,111,20380,3,13,7665,249,2
1610,4,14680,31692,0,13,7665,297,2
264,5,725,22738,7,13,7665,235,2
2761,3,62,30905,5,5,3804,339,1
403,2,166,38115,7,13,7665,428,2
1907,5,14,35357,7,13,7665,277,2
2458,5,755,42888,7,13,7665,363,2
1915,3,36,13503,5,12,7202,313,2
4144,0,162,7595,7,11,79,407,1
2761,4,1952,17095,3,9,4274,443,1
3923,2,51,1058,7,13,7665,270,1
1697,5,14,60348,6,13,7665,244,2
973,4,1747,57749,7,13,7665,336,2
3332,5,1679,43034,7,13,7665,426,1
4220,0,41697,8049,7,10,637,266,1
4272,5,38,27774,6,13,7665,203,2
1907,2,62130,15494,7,13,7665,17,1
2855,5,23,26144,6,13,7665,468,1
3465,4,4638,23411,5,11,3570,434,2
4184,4,3695,27072,7,2,3484,186,2
4047,4,5704,27060,1,10,3484,214,2
4283,5,145,27549,0,2,0,452,2
155,2,7574,27849,5,10,1238,300,2
2902,0,20182,66021,7,13,7665,308,1
1141,4,9724,68447,5,10,6466,376,2
596,5,4251,59468,7,13,7665,390,1
651,4,218,28991,0,13,7665,454,2
2761,4,8286,22251,1,2,6830,367,2
1495,4,11408,22864,1,2,5217,413,2
1724,3,60,28767,3,13,7665,326,1
4250,0,4007,15804,7,13,7665,183,1
473,3,94,20173,7,13,7665,388,1
2458,5,18896,15808,7,13,7665,422,2
973,4,4371,26227,0,13,7665,444,2
3060,4,459,43333,3,4,1789,321,2
471,2,917,23639,7,4,4368,344,1
3116,0,9116,11988,7,13,7665,307,1
3505,0,6404,44836,7,13,7665,296,1
264,0,3909,22813,7,8,1055,428,1
3367,4,3217,42957,5,10,3570,113,2
3465,5,8293,21736,0,13,7665,461,2
3367,5,2302,16031,7,13,7665,459,2
1076,2,4,32641,7,13,7665,198,2
4468,5,14,60408,0,13,7665,189,2
1688,4,5782,25469,5,10,863,242,2
1495,4,256,22886,5,2,2700,175,2
905,4,334,44455,6,10,910,298,2
2677,4,3870,23402,0,3,7665,408,1
1080,5,1296,76544,7,13,7665,248,2
1350,5,14,47548,6,13,7665,339,2
4272,4,191,22497,0,13,7665,383,2
3511,4,4,61106,3,9,6108,464,1
1697,5,14053,17319,7,13,7665,401,1
3993,5,21500,87798,7,6,4252,347,1
596,5,220,21388,3,13,7665,466,1
994,3,105,28914,3,2,7665,307,2
4153,2,11824,1161,7,13,7665,442,1
4023,5,1043,59042,7,4,7665,430,1
375,3,266,27921,3,13,7665,391,1
2855,4,411,12349,3,4,6108,402,2
2490,2,19800,16241,7,13,7665,299,1
905,4,7242,28440,1,11,2369,344,2
669,5,3015,24226,7,13,7665,456,2
4283,5,14,35255,6,13,7665,412,2
2177,4,2595,29621,7,13,7665,433,2
2902,2,24875,78625,7,13,7665,311,1
1728,4,3130,27892,0,0,4524,470,2
4029,2,10997,68171,7,13,7665,425,1
2902,5,34635,80865,7,13,7665,213,2
4190,4,461,4415,7,13,7665,428,2
380,2,5773,22459,7,13,7665,457,0
3978,5,14,32703,6,13,7665,462,2
4468,4,2137,28790,0,3,7665,385,2
4184,4,932,17158,7,13,7665,437,1
3505,5,18735,35354,7,13,7665,267,1
2902,0,4651,10631,7,13,7665,378,2
1819,0,7554,26764,0,7,5087,207,2
1428,5,1004,27543,7,13,7665,404,1
3099,4,248,11694,3,1,6472,400,2
2048,4,3789,29857,4,9,4323,444,2
1350,4,1330,27873,0,13,7665,337,2
1688,2,15462,27806,5,1,4615,466,1
3551,5,838,21501,7,13,7665,373,1
1080,5,145,430,7,5,4801,311,2
1688,2,173,4621,5,6,6108,399,2
3806,4,890,33071,7,1,1283,186,2
2761,5,446,20436,3,10,1147,385,2
825,2,7334,23558,7,11,5087,340,1
2440,0,3939,17260,2,13,7665,211,2
2918,4,64,58455,7,13,7665,433,0
4272,4,9306,1076,7,2,3484,377,2
4384,4,7154,49534,5,5,6426,371,2
3465,5,533,14530,7,13,7665,187,1
1076,3,126,30489,7,13,7665,248,2
1688,3,113,41701,3,11,1087,465,2
4049,5,2959,35490,3,13,7665,199,2
1870,3,196,43190,3,13,7665,247,1
3106,3,128,49405,3,3,5725,348,2
4179,4,5646,24041,0,5,1661,242,2
3402,3,72,7815,7,13,7665,290,1
4159,0,8702,17217,7,13,7665,439,2
37,0,4205,24064,7,13,7665,218,1
1401,1,34,26015,7,2,5312,158,1
4220,3,55,22566,3,13,7665,395,2
1207,5,2209,43295,7,13,7665,244,2
3686,4,4214,30052,0,4,5725,428,2
4076,3,363,39586,2,13,7665,420,2
1098,5,8522,58551,7,13,7665,127,1
1076,5,23149,60507,2,13,7665,172,1
1697,5,14,24829,6,13,7665,433,2
58,0,33402,90930,7,13,7665,436,1
2946,2,1925,49384,7,13,7665,391,1
3060,4,3633,21379,7,8,3106,227,2
2356,5,468,59579,7,13,7665,144,2
4415,0,6094,35230,7,8,1294,279,1
3062,5,6049,36881,0,10,957,369,1
3511,2,5043,28899,5,1,6731,311,2
825,4,1783,26663,7,8,1294,459,2
4468,2,7267,78103,7,13,7665,330,1
2761,0,2838,20186,5,0,5815,441,1
1341,2,14761,27476,7,13,7665,464,1
1959,3,122,37542,3,4,3184,444,1
2708,4,774,23756,7,13,7665,401,2
2356,2,32574,44986,7,6,5649,81,1
550,2,15667,22708,7,13,7665,459,0
3784,3,13,20911,3,4,5440,331,2
2902,2,5491,22567,7,13,7665,283,0
4266,5,19517,52738,7,2,3800,205,1
4283,0,5749,29745,1,5,6616,134,1
1341,5,19543,42809,7,13,7665,361,1
2440,0,15450,55453,7,13,7665,271,1
2979,4,4598,32447,0,13,7665,418,2
34,4,3159,24021,4,4,4369,456,2
825,2,98,35863,3,6,4804,414,1
4273,5,13579,23096,7,8,0,475,2
31,5,24180,27351,6,13,7665,450,1
1762,3,4565,27018,0,9,5087,305,1
1522,3,858,19316,7,13,7665,236,1
1141,2,1314,21195,0,13,7665,464,2
2580,5,20124,98218,7,13,7665,275,2
440,5,14519,35288,7,13,7665,278,2
4029,2,734,21766,7,13,7665,137,1
3140,5,2286,43030,4,3,14,439,0
4250,5,1004,17965,7,13,7665,396,2
821,2,2512,19073,7,13,7665,423,1
2458,0,25739,30896,7,13,7665,360,1
1603,3,344,27835,7,12,7418,273,2
4076,2,8414,45542,7,9,4494,308,2
3993,4,6184,35362,7,8,4274,459,2
1080,3,71,37482,3,3,792,410,2
3009,4,3858,24991,0,9,2379,380,2
2628,4,899,8707,0,7,3484,241,2
3060,5,2899,5875,7,13,7665,419,2
1272,0,8414,26738,7,8,957,243,1
2490,4,3453,36188,7,4,7219,312,1
2828,5,15602,75761,7,13,7665,337,2
4283,4,1101,44730,7,0,67,200,2
706,3,20,6658,1,9,4446,212,2
4317,0,7278,35892,0,7,3384,455,1
2177,3,5,28415,3,13,7665,462,2
3097,4,1973,27225,7,13,7665,415,2
4250,5,14,21453,6,13,7665,154,2
62,5,6191,7246,0,13,7665,244,2
1973,5,138,38523,6,13,7665,458,2
3009,5,14,15493,6,13,7665,426,1
4272,4,412,47073,7,13,7665,362,2
2580,0,4108,27257,7,3,2623,280,1
345,2,94189,5738,7,6,4803,183,1
4029,4,2997,25782,1,4,5792,413,2
3106,4,6146,42248,0,13,6016,354,2
1332,0,5995,36786,7,13,7665,92,1
2902,5,68,26573,7,13,7665,167,1
706,2,12353,21291,7,9,2047,27,1
4468,0,3457,22548,1,2,6282,278,1
3559,0,6969,62742,5,10,4369,281,1
1816,0,94,52770,7,13,7665,374,1
1098,4,2797,25089,1,1,1910,258,2
4272,0,2727,14275,7,13,7665,95,1
2563,5,2103,265,7,13,7665,374,2
4184,5,201,36643,7,13,7665,326,2
1832,5,14,39504,6,13,7665,308,2
2580,0,4847,16956,0,11,2047,344,1
34,2,916,20599,7,8,0,279,1
2919,4,13,19057,0,13,7665,319,2
2563,4,2332,21508,7,13,7665,385,2
2412,0,17014,50697,7,13,7665,400,1
1080,4,9168,35004,1,1,2021,360,2
2855,0,14,17063,6,11,5281,218,1
376,5,7295,25793,7,13,7665,451,1
403,5,7423,24995,7,13,7665,44,1
550,3,3534,19831,7,13,7665,462,1
4023,2,17647,12147,7,13,7665,447,1
3511,4,6499,33014,1,0,7538,374,2
3465,2,7261,690,7,3,6447,343,1
2708,5,3782,22563,7,13,7665,432,2
4468,3,59,25799,0,13,7665,269,2
1688,0,3865,30076,5,12,3413,432,1
3402,3,61,44470,3,13,7665,240,2
4468,4,5065,34575,7,13,7665,104,2
2412,5,1783,19397,0,13,7665,383,2
1782,0,6638,27215,5,6,2773,155,2
3447,4,3674,57552,0,3,1588,420,1
194,4,22462,76063,0,3,6466,276,2
4047,0,7132,41405,7,13,7665,393,2
1,2,51,12517,1,1,2021,464,2
1522,4,7637,35884,7,6,4999,425,2
2973,0,15,22708,7,8,5725,407,2
1207,0,3794,30997,7,13,7665,249,2
4047,5,25482,18106,7,13,7665,306,1
1990,4,362,706,0,13,7665,412,1
3156,0,4457,40488,7,0,229,336,1
1305,5,2275,16056,0,13,7665,470,1
4144,4,1444,49764,0,13,7665,411,2
1990,5,14,46953,0,13,7665,455,2
3978,5,14,7884,2,13,7665,249,2
1401,5,7257,34102,5,5,1115,348,2
177,4,15,42480,6,12,433,387,2
3518,5,3371,56793,7,13,7665,439,1
825,1,14293,14829,7,8,5336,276,2
2761,5,1141,24037,7,13,7665,382,2
3140,0,4101,56221,7,3,6625,175,1
2677,0,3778,37196,7,2,7665,439,1
1350,4,3379,27644,7,13,7665,391,2
4094,4,2058,18362,0,8,14,427,2
3062,5,14,23702,6,13,7665,363,2
1809,2,11076,53690,7,13,7665,265,1
1064,0,5822,61145,7,13,7665,421,1
1915,2,1963,23358,7,8,2623,224,1
515,5,1688,30664,7,13,7665,321,2
3099,2,152,38969,7,13,7665,294,1
1332,2,4862,28634,0,3,2828,308,0
2239,4,15068,16000,2,3,3342,449,2
1688,5,13342,42627,7,13,7665,413,2
1545,5,14,39030,6,13,7665,190,2
3501,4,1764,55736,7,13,7665,421,2
3402,0,7042,16622,5,1,1283,287,1
550,4,2618,27280,0,3,3774,415,2
2359,5,14,15922,3,13,7665,407,1
1990,5,23448,17792,7,13,7665,315,2
1904,4,978,24025,7,13,7665,378,2
4023,4,652,30676,1,4,6827,217,2
4094,5,14853,16921,7,9,7202,181,1
1819,3,178,54755,3,8,2734,459,1
1272,2,8443,16187,7,13,7665,309,1
3923,5,7651,32779,7,13,7665,374,2
1272,0,4822,19763,7,4,5340,94,1
4272,5,76,58191,3,13,7665,344,1
4250,5,466,28263,7,13,7665,409,2
1014,5,7614,36315,7,4,3976,321,2
186,5,5907,22664,0,13,7665,394,1
243,2,10947,39062,0,13,7665,22,1
3153,3,204,46921,7,13,7665,337,2
3447,4,487,19487,7,13,7665,167,2
345,3,57,25575,3,11,4524,246,1
2761,5,14785,39193,7,13,7665,325,2
4144,2,12539,50346,7,13,7665,247,2
4144,5,15,27070,6,3,5852,381,2
4468,2,57,3112,5,9,1283,353,1
2755,2,15418,45101,7,13,7665,430,1
2761,3,75,25472,3,13,5198,462,1
1819,5,9783,88498,7,13,7665,460,1
959,3,133,28659,3,0,1434,437,1
2855,5,6793,44236,7,13,7665,253,1
3140,4,160,39608,0,13,7665,457,2
2356,4,132797,49178,5,7,863,456,2
3367,3,109,10570,5,6,463,151,1
4076,4,4289,22241,0,13,7665,308,2
1724,4,14,20468,6,0,433,462,2
2785,3,124,24643,3,13,7665,280,2
1959,3,217,320,6,10,5087,446,1
1915,2,17877,43573,7,9,957,289,1
4023,5,23020,58395,7,13,7665,146,2
3140,2,1215,54735,3,13,7665,180,1
1697,2,14488,14230,3,13,7665,461,1
700,4,403,15683,3,13,7665,402,2
3991,2,12065,48177,7,13,7665,282,2
2403,2,1674,37965,7,13,7665,205,2
600,0,38434,17682,5,8,1294,197,1
1870,5,159,35292,6,13,2094,380,1
257,0,6462,31899,7,13,7665,212,1
1782,4,1767,36963,1,4,6631,404,2
2855,4,939,35502,1,4,5394,184,2
1080,5,1756,29588,7,13,7665,127,2
2580,4,2585,38807,7,12,957,302,2
4091,2,29,29942,7,13,7665,337,2
1,2,8264,26567,7,2,2094,272,1
1,4,1242,327,1,1,3804,245,2
1064,5,1475,45988,0,13,7665,414,1
1688,4,455,644,7,12,7665,455,2
4283,5,13,52034,7,13,7665,300,2
2902,4,1128,20802,7,13,7665,338,0
1428,5,14,31524,6,13,7665,407,1
4272,0,8308,23033,7,11,1376,311,2
2784,4,4042,28265,0,13,7665,248,2
3687,3,14,41008,3,0,1731,484,2
1080,5,33354,8724,7,13,7665,419,2
2902,3,132,43127,3,13,7665,418,1
3447,4,5588,16041,0,11,4274,416,2
2458,0,5004,17030,0,13,7665,457,1
2450,5,5928,27406,7,12,4007,173,2
3721,4,421,21972,7,9,1767,310,2
426,4,683,687,0,13,7665,420,2
1603,5,1147,34875,7,13,7665,390,0
106,4,153,41418,0,11,6508,414,2
3806,0,4655,15928,7,8,5815,429,1
3721,3,51,18553,3,8,6108,210,1
1695,2,25848,14525,7,13,7665,400,1
1076,2,1811,44215,7,13,7665,277,1
1761,5,14,25169,6,13,7665,421,2
4144,3,30026,26954,3,3,3774,38,1
1603,2,30768,37645,7,13,7665,451,0
900,2,14677,21678,7,13,7665,318,1
2412,5,14,44610,0,13,7665,438,2
1014,0,7367,24100,7,13,7665,340,1
1401,2,23436,40890,5,9,6108,251,1
2841,0,6698,14306,7,3,5611,366,1
2177,5,18333,27183,7,13,7665,366,1
1990,5,13,54961,7,13,7665,290,2
4468,3,16993,56497,3,13,7665,423,1
3721,0,3571,24163,5,0,1988,444,1
2918,5,16856,64763,7,13,7665,274,1
2563,5,898,48102,3,10,0,389,0
1819,2,902,43990,7,2,4518,413,2
2450,2,15496,18851,1,9,6935,328,1
1610,4,2265,32679,0,13,7665,161,2
515,4,12,42753,0,13,7665,385,2
3844,0,3343,22606,5,11,322,247,2
1141,0,2096,11692,0,13,7665,461,1
2918,3,15022,30486,7,13,7665,21,1
4311,5,251,24548,1,4,5087,371,2
3140,0,5600,32276,0,13,7665,179,1
383,0,38605,35908,0,13,7665,251,1
845,0,3592,666,7,13,7665,451,1
194,0,6872,14978,0,2,237,355,1
3099,0,46842,44716,7,12,3774,265,1
1014,2,19253,69114,7,13,7665,277,1
4272,3,115,15498,3,2,1238,397,1
345,4,1252,592,7,13,7665,417,2
3140,3,106,54382,3,9,2351,90,1
4023,2,18606,85001,7,13,7665,452,1
3806,2,2909,16221,5,0,5294,278,2
2761,3,137,73520,7,13,3845,451,2
3099,0,7581,661,7,13,7665,395,1
2547,4,641,714,7,13,7665,395,1
421,3,157,31547,0,13,7665,377,2
1782,5,14991,45173,7,13,7665,278,1
1724,2,22974,36575,0,13,7665,350,1
947,5,1558,15211,7,13,7665,350,2
4047,4,2969,6952,4,3,1115,440,2
4144,0,3806,32890,3,13,7665,453,1
2563,5,806,32309,6,8,4007,344,2
1959,0,4249,16730,0,4,2613,249,2
1695,3,13788,37026,3,8,6062,461,1
1724,2,23419,68689,7,13,7665,453,1
3054,3,4,52935,3,12,7665,332,2
4283,0,6503,29435,7,13,7665,176,1
706,5,1303,26102,7,13,7665,343,1
603,5,3159,28047,7,3,1145,304,2
3367,2,3347,21607,7,4,980,211,1
271,2,11699,19252,7,13,7665,266,0
1782,5,1936,28996,7,4,2980,370,2
3518,2,12589,74909,7,13,7665,244,1
2761,3,136,26858,7,13,7665,408,1
362,3,82,30127,3,2,4252,241,2
2761,3,14,26178,7,9,7665,312,1
3571,5,1469,29451,7,13,7665,215,2
471,4,5106,23678,7,13,7665,176,2
403,2,5632,26948,7,13,7665,391,1
4159,2,309,11443,7,2,6665,270,1
2761,4,60,40302,7,13,7665,433,1
426,3,116,24398,3,13,7665,430,1
1332,2,220,6961,5,1,6686,409,2
