account_id,operation,amount,balance,k_symbol,bank,account,year,month,day,dayofweek,type
1782,0,2778.1833443728237,23973.130215146357,6,9,4995,1994,2,13,1,1
857,4,4236.997738817465,17197.467243705763,7,13,7665,1993,10,10,1,2
2416,2,5058.59914663452,19894.476227736275,0,12,4281,1993,8,9,2,1
4242,2,213.2381746062371,47698.30013901529,7,13,7665,1993,8,7,1,2
2517,0,4966.901580529806,29501.31023468449,5,7,999,1994,1,14,3,1
1990,5,121.54281584844693,35614.488291666385,7,13,7665,1993,6,23,6,2
3253,2,3458.615786032332,33548.57375768841,7,13,7665,1994,1,11,5,1
548,3,102.16568559259275,36813.29712545931,7,13,7665,1994,2,9,1,2
1076,5,8696.714520729543,24334.836739738435,7,7,3917,1993,10,4,4,1
258,5,6323.206875740348,54424.42305710079,7,13,7665,1993,10,31,1,2
1762,4,4198.162645621042,20372.30886536784,6,13,7665,1993,5,12,1,2
2797,5,2055.633896236462,21675.662830007554,7,13,7665,1993,7,11,0,2
4382,4,2048.0099254789,12634.587308425907,0,13,7665,1993,8,5,5,2
466,5,7692.902553063916,56636.96458612037,7,13,7665,1993,12,31,4,1
31,4,1969.6658676687832,41664.37459233238,7,13,7665,1993,12,31,1,2
194,4,741.3175349174699,45450.710384647115,7,13,7665,1994,3,31,1,2
4302,2,12571.409629053367,16790.880609073178,7,13,7665,1993,9,30,5,1
1331,0,18329.201074529734,66304.15332543069,7,3,1145,1993,9,30,1,1
1913,4,775.1789964614532,59732.072506795135,7,13,7665,1994,2,5,0,2
857,5,30002.093878488038,44627.529906191914,7,13,7665,1993,12,30,1,1
3116,5,15021.41850677304,46857.55881216357,7,13,7665,1993,12,7,1,2
1913,2,12244.669434907957,60817.26440922136,7,3,703,1994,4,6,0,1
2342,4,1616.4865901184442,25060.89502475478,7,13,7665,1994,4,9,0,2
2546,5,10907.468044822836,42803.78102077538,6,13,7665,1994,1,28,0,2
1904,4,5240.474557634797,30256.629536766945,7,5,7665,1994,11,30,6,2
1,5,195.98281014694942,45753.65008982778,7,13,7665,1993,9,29,1,2
1805,5,7811.202158548433,52919.80504752439,7,13,7665,1994,3,12,1,2
857,4,168.5305258401377,69216.85934781286,3,4,3083,1994,3,6,1,2
1428,2,3868.7651435136145,86823.04626750501,7,13,7665,1994,4,8,6,2
2440,4,4669.077782558269,27188.827082022064,7,13,7665,1993,10,8,4,2
1105,4,2145.979295409319,19726.582323022125,1,8,6988,1993,3,13,5,1
3686,4,136.12577880613094,17785.344990180078,3,1,7511,1994,4,11,6,2
2031,0,2300.010783579503,15628.93523079533,5,4,79,1994,4,12,6,1
748,2,20851.545946292437,53062.53423893523,7,13,7665,1993,6,30,3,1
4076,5,14.035253877879398,22609.972998736146,3,0,3133,1994,1,13,6,2
1221,3,4.437874301422907,12835.021334661462,5,0,229,1993,7,18,5,1
4079,4,5208.385183425586,30371.982563571,0,13,7665,1994,4,12,5,2
2855,3,69.99754158006115,46853.1505719777,6,3,4995,1993,12,9,1,2
776,2,12758.565414071323,35323.24465623122,5,3,7052,1994,4,12,5,1
1000,5,13.999987900155045,17532.057877791318,6,13,7665,1994,3,6,2,1
3189,3,68.96818678654674,25472.267905784,3,0,0,1994,3,10,1,2
1771,4,72.3327555994318,62422.60730129221,6,13,7665,1993,5,10,5,2
435,4,15.380134671300304,51141.90417756183,6,13,7665,1994,3,11,0,2
4057,3,446.3700114101471,35393.35405937532,7,1,229,1993,8,7,5,2
1616,5,604.8696745846125,26966.099130879247,7,13,7665,1993,12,5,6,2
4341,4,4946.946823539612,56772.94707203676,5,5,5417,1994,3,6,5,2
2662,4,4384.275670526326,21331.03326392165,5,5,4227,1994,3,6,4,2
1014,5,14523.305590372987,50430.8835732265,7,13,7665,1993,10,2,2,1
230,0,4460.06771516908,5884.150514390078,7,13,7665,1994,2,31,1,1
1913,4,549.479978263193,21558.15153196635,7,13,7665,1994,3,31,4,2
612,5,14.050828826896272,38485.88533782369,6,13,7665,1993,8,10,3,1
2260,4,18444.85087218425,21574.713726552913,7,13,7665,1994,2,11,2,2
2031,0,2462.7881393365856,40006.17474442738,7,5,3133,1993,12,24,5,1
3647,3,144.17845025513543,53773.11520356061,5,6,5325,1993,12,8,4,2
3822,2,7527.593680862583,23628.77086124608,5,4,7511,1994,1,28,0,2
4014,2,12938.238325299177,43612.61041986241,7,13,7665,1994,4,13,6,2
3866,4,317.08317402730074,6946.909692026307,7,13,7665,1993,3,18,3,2
2839,2,5681.367333767862,26398.72019084239,0,13,7665,1994,1,10,0,1
2342,0,3734.2826736894176,47400.26097723736,7,13,7665,1993,10,31,3,1
4412,4,10.242368319713048,23142.75847766441,6,13,7665,1994,2,10,1,2
1904,2,2428.240648976155,41666.84213618075,7,13,7665,1993,3,28,6,1
1857,2,1164.1274104629506,27791.22620928674,7,13,7665,1994,3,2,2,2
4051,4,3106.449749234797,36630.88275818043,1,6,4428,1994,4,12,6,2
1331,4,2547.129140153623,30872.16937014184,7,13,3133,1993,12,18,3,2
2260,2,13145.421264055414,39493.252512490995,7,13,7665,1993,3,31,6,2
1,4,81.73910940649668,40904.18498958623,6,13,7665,1994,1,11,2,2
4170,3,182.72991595546907,26868.763425956316,7,13,7665,1993,8,31,1,1
4084,2,9226.758686303408,64229.22867678502,7,13,7665,1993,11,30,0,1
1091,5,13.904706745909836,41402.765152697866,6,13,7665,1993,8,8,3,2
2112,5,4542.075795771647,43991.910288678286,0,13,7665,1994,3,9,6,2
3011,4,5475.5168556875715,36806.361927478574,7,13,7665,1993,9,30,1,2
2679,3,52.11691916371668,30101.979730387306,3,13,7665,1994,1,10,0,1
2902,4,3669.044625889572,27026.317485452506,7,10,5812,1994,4,7,1,2
3885,5,5828.391646624004,20275.580677478676,7,3,7618,1993,3,31,1,2
4076,4,1406.1816110716625,781.1697059654962,7,13,7665,1994,4,10,5,2
1221,5,33800.3062272152,22667.08529609444,7,13,7665,1993,10,31,3,1
3415,0,3462.784956377966,53068.72550604323,7,13,7665,1994,1,18,0,1
1580,5,19647.594136308195,42217.74627700924,7,13,7665,1994,4,9,2,2
4373,4,11162.08334149434,24962.6639468314,7,13,0,1993,11,8,5,2
2177,4,14.037683125011851,30075.92849435282,6,1,7665,1994,1,31,1,2
3737,4,13861.549272488277,33395.60774752958,5,0,5075,1994,1,5,6,2
1105,2,2248.8357426006255,16991.88091245941,5,1,5466,1993,6,12,4,1
4462,4,1534.185773481209,45923.4285744434,0,13,7665,1993,12,8,5,2
4313,0,125.46455174415681,19889.919030775323,7,9,0,1993,10,31,0,1
2934,0,6533.115159570751,23614.998847407798,1,8,1569,1994,1,12,0,0
4223,5,14205.861154852837,85129.57724328473,7,13,7665,1994,3,31,3,1
2523,3,105.34789369712571,27465.35768699943,3,1,5359,1993,8,7,0,2
844,5,978.0628945995126,256.3736461974322,7,13,7665,1993,11,16,5,1
466,4,663.3669901127439,9005.303261255745,5,5,2506,1993,4,8,1,2
2523,4,6030.0557103388865,39180.73426801575,1,12,4877,1994,2,8,2,2
1430,2,895.1645313917854,28726.799480355192,7,13,7665,1993,12,31,3,1
3866,5,10051.994756149903,28612.853927786666,7,13,7665,1993,3,10,1,2
3447,0,2637.474171285835,103115.06306987333,7,0,785,1993,9,9,5,2
1082,3,153.11748184117099,14620.546348803062,3,4,2880,1994,4,7,4,1
2416,5,7238.350040549518,37049.479059287936,7,13,7665,1993,5,13,2,1
1331,5,20333.711401962646,4136.102625844163,7,13,7665,1994,3,31,0,1
194,0,5535.4435716619055,25740.765039379443,5,12,5632,1993,2,28,0,2
3415,3,151.06572903453227,65242.791718760825,3,13,7665,1993,3,31,0,2
3116,5,14.108300300911926,38402.44215667685,7,13,7665,1993,11,30,0,0
4087,5,13.969932603414517,42269.22346822057,6,13,7665,1993,12,11,6,2
1332,3,127.67800148257962,23535.42028308642,3,4,229,1994,3,14,6,1
3686,0,4286.075748647965,19323.1008096138,7,5,7665,1993,12,13,6,1
960,0,14157.039905328429,19600.66671897771,7,13,7665,1993,10,30,0,1
2108,0,5546.113394640754,36383.57893414006,7,13,7665,1993,12,18,3,1
4373,4,3762.4851491067357,74783.05397625024,7,13,7665,1993,6,8,5,2
1328,4,2835.685942348937,33833.676225654766,0,8,703,1993,4,6,5,2
1591,0,3496.1439302901877,7651.185572340906,7,8,1569,1993,12,0,0,1
4276,0,34477.163506411714,42720.815727218614,7,13,7665,1993,2,7,0,1
126,3,12.411371534909005,55749.41407497071,6,13,7665,1994,4,13,0,2
692,4,3722.4787678718008,26192.79590163057,7,13,7665,1993,12,5,5,2
3993,5,3046.030931027067,9416.553545285955,0,13,7665,1993,2,31,0,2
748,2,62241.49296954895,100241.80190199372,7,13,7665,1993,12,8,3,2
1332,3,22.89991545369681,46782.305550389276,6,13,7665,1994,2,11,0,1
1916,0,2608.3514345721405,63944.70084102098,7,13,7665,1994,4,12,0,1
3335,5,13.928333553872989,33858.50291262116,5,1,5487,1994,1,31,5,1
110,2,28909.67568706891,5253.262943502841,7,0,4243,1993,12,31,2,1
1379,3,135.7785358438626,6519.237996196911,6,13,7665,1993,7,15,5,2
4475,5,11043.290538419262,36103.895656942885,7,13,7665,1993,12,28,6,2
1580,5,12697.144462212582,40639.75249071787,7,13,7665,1993,12,31,0,2
4256,5,351.76859929849286,31502.459563201905,7,13,7665,1993,3,10,2,1
2402,4,338.1024436456876,26975.789886210056,6,13,7665,1993,12,9,0,2
2523,3,14.172828706961973,23070.874500838465,6,13,7665,1994,3,11,2,1
4047,2,25872.788906580794,45959.973164679555,7,13,7665,1994,1,31,3,1
992,3,135.2412754775052,27242.06972092331,3,12,5000,1993,4,9,4,2
4266,4,2535.2142701867683,385.62022163009806,7,13,7665,1993,12,24,2,2
1926,3,133.4685616756213,18226.230619743186,3,0,4832,1993,8,9,6,2
194,4,55.67683608382498,22676.072913848828,0,13,7665,1993,7,13,0,2
3882,0,2463.157978081408,89122.57326489888,7,7,3189,1994,1,20,6,1
3737,5,32478.731216941836,38796.10789614559,7,13,7665,1993,10,9,2,1
3681,5,13.918053893929137,22332.05418254775,6,13,7665,1993,8,31,0,2
1021,5,7553.716257426745,29915.357302002936,7,13,7665,1993,8,7,0,2
1,3,72.56736443970402,82983.38724754016,7,13,7665,1994,4,11,0,2
341,5,2573.4324811147108,71697.47025889462,7,13,7665,1994,2,9,1,2
1953,5,13.710910605247477,34372.91531306632,2,13,7665,1993,7,31,3,2
1580,5,56408.17937184621,44245.40042812442,7,13,7665,1993,12,31,0,1
2579,2,35441.85265138979,99509.47923819878,7,13,7665,1993,9,12,6,1
3737,5,14.022460884215725,28082.266638994573,0,2,2100,1994,3,11,3,2
2402,3,13.972232203577025,27077.698501919138,6,13,7665,1993,7,9,1,1
1023,4,4110.103012868649,17465.992684085526,5,7,5042,1994,4,8,2,2
1328,5,13.413651001311878,35010.382487420495,6,13,0,1994,1,9,0,2
1239,3,2736.617499951842,27967.9778492877,7,13,7665,1993,12,31,4,1
4313,2,17636.459721753643,18616.20363130886,7,13,7665,1994,1,17,6,2
3885,2,1395.2177519226436,14296.869778789816,7,0,3612,1994,3,11,6,2
3497,4,3983.590651038613,73649.22843038233,5,0,4022,1993,12,10,5,2
1575,2,16896.753984609208,91607.71305473217,7,13,7665,1994,4,11,5,1
1000,5,22945.987844206993,60886.52265844328,7,13,7665,1993,12,31,2,2
194,5,4394.307193886192,18023.636334955543,3,11,6066,1993,10,7,4,2
4076,5,15.16306445346753,14881.187035618532,6,13,7665,1994,2,31,1,2
1121,5,4950.3278850564975,39839.19017940557,7,13,7665,1993,11,8,1,1
550,0,4555.122787637658,20648.00412946463,7,13,7665,1993,10,31,3,1
1091,2,10149.376138263087,44889.031176439545,7,13,7665,1993,10,31,3,2
692,4,7816.107993295785,38526.62755263801,7,13,7665,1993,5,11,4,2
1566,5,63.22256603992702,6557.824530572321,3,13,7665,1993,2,28,0,1
2182,0,17048.223528511655,34582.67319578638,7,13,7665,1993,4,6,1,1
3762,2,137.63336738775286,25875.53126545162,3,13,7665,1993,12,31,3,1
4170,0,5218.093975382018,38252.44330536042,7,13,7665,1994,1,11,6,1
3415,5,2981.1851337990374,38373.54210345485,7,13,7665,1993,9,30,0,1
403,5,78.84893886103886,8824.32036585373,0,13,7665,1993,8,11,4,2
1566,0,5060.435145324507,59526.54571901606,0,13,7665,1994,1,28,1,1
2426,4,2687.892883215739,31470.468863677423,7,13,7665,1994,4,13,6,2
525,4,2215.47681062663,15868.47189966448,1,4,7241,1993,11,10,5,2
561,2,35.95959235305745,33407.80234272724,7,13,7665,1994,3,28,6,1
2600,4,2998.715971823121,26980.899107755555,0,0,5042,1993,11,21,1,2
2927,0,9098.727994407654,52916.27825027686,7,13,7665,1993,8,7,0,1
215,5,4381.815178434313,22376.943534741928,7,13,7665,1993,9,30,0,1
31,5,11767.825295892415,98492.05981480879,7,13,7665,1993,9,0,1,1
1566,3,136.63894730601356,36653.57914454868,3,5,7665,1993,12,28,0,2
628,0,178.3878261535721,49913.83244680172,3,5,3133,1994,4,13,1,2
1985,5,2165.1899712049967,41808.65862208599,7,13,7665,1994,1,10,0,2
3681,5,13.53048633262602,18181.057387936024,6,13,7665,1994,3,9,5,2
2450,5,248.34595890551378,55924.88331595282,6,13,7665,1993,7,8,1,2
2797,2,13876.480530121646,3066.278070694236,7,13,7665,1994,7,30,1,1
4264,5,14.044754734824888,45659.10801753008,6,13,7665,1994,3,12,0,2
821,2,16811.36364861557,36959.29212651438,5,11,7665,1993,4,5,3,1
2512,3,76.5613787787253,16104.522686455468,3,1,79,1993,12,12,6,2
4250,3,136.5159411511235,34488.4613570008,6,13,7665,1993,12,13,6,2
2259,0,37.20533077114086,42112.4847426984,0,1,5820,1994,1,13,1,1
4366,4,4145.1563491661345,32395.813106016103,7,13,7665,1994,2,11,3,2
3821,3,67.35699337699157,27786.648304526956,6,13,7665,1994,1,31,5,1
2523,5,2476.5383446465626,40078.82146562961,7,13,7665,1993,5,11,2,1
664,5,24779.8624589537,93104.8568908751,7,13,6028,1994,9,29,6,0
1580,5,2759.514879136334,28904.941780087596,7,0,0,1994,2,13,6,2
1680,5,13.7421786522394,28803.624346033946,6,13,7665,1994,3,31,0,1
4097,4,827.7625369135684,778.7045713207481,7,13,7665,1994,3,9,4,2
2297,3,99.42844902420981,85474.89103265462,0,13,7665,1993,6,31,3,2
415,4,4408.129016291533,15083.852802564274,7,8,2544,1993,6,9,4,2
31,5,1233.80789556489,44551.99095525815,0,13,7665,1993,2,24,1,2
1926,5,14.022353902219203,16034.558326703831,6,13,7665,1993,12,6,2,2
1487,0,3523.6562260617734,28316.208707968763,5,0,302,1994,3,13,1,1
1232,5,12008.959913612942,30453.60441176127,0,13,7665,1993,10,12,6,2
375,2,9803.650963457983,66871.06664960079,7,13,7665,1993,12,31,4,1
2579,3,167.53728709525953,43241.670980174495,5,10,7511,1994,4,9,6,2
1399,4,1.2464054238505726,42532.595398618054,6,13,7665,1993,6,18,5,2
748,2,7188.370846555607,44188.04767048708,7,13,7665,1993,12,10,3,2
230,0,3206.6244287125355,31532.16485971804,7,13,7665,1994,3,15,5,1
4242,2,69.47714322157529,52412.44912327626,7,13,7665,1993,11,13,5,1
1697,3,90.48079041331764,22498.17977949142,3,9,6447,1994,2,2,0,1
2031,4,2883.5661051942357,7961.326985772521,1,10,302,1994,4,6,1,2
1332,2,64.7987215608511,152864.4512370574,7,3,5051,1993,3,12,4,2
2902,3,136.8816549546606,27952.10006434156,7,13,7665,1994,4,31,0,1
2523,3,1160.4930719869944,63616.16858127396,7,13,7665,1994,3,28,0,1
4441,5,12.740111524318143,19045.934321807326,7,13,7665,1993,10,31,0,2
821,5,85.70507504016764,30116.5098832891,0,13,7665,1993,1,10,1,2
2031,0,17248.157857601014,37884.7017565258,7,4,5905,1993,12,10,5,1
466,5,13.93762840926308,32737.368176621778,6,13,7665,1993,10,31,6,1
3062,5,52.81431323503769,43898.483659619,5,0,1139,1993,2,28,1,2
2260,2,73125.49279793703,199471.58482012985,7,13,7665,1993,12,12,2,2
603,2,8014.682773483474,44520.019140666256,7,13,7665,1993,12,19,3,1
1724,2,1940.8450356773076,84508.925988938,7,3,993,1994,1,31,4,1
4393,2,992.8214961229155,62169.7579458212,7,4,6066,1994,3,31,3,1
702,5,428.18753567077295,21715.77379047394,7,13,7665,1994,2,9,4,2
2073,0,2439.939636520234,30564.837242466492,7,9,1569,1993,10,9,5,1
985,3,77.32966978448486,52315.877709220615,6,13,7665,1993,4,11,0,2
1680,2,6882.795001533485,27440.076521059964,3,0,174,1993,3,31,3,2
2071,4,6534.045347736826,16293.427145075482,5,1,5170,1993,11,9,5,2
2855,2,14.67927366767973,3669.7049930512985,3,13,7665,1994,4,15,3,1
1066,5,13756.085108857013,50458.38460097003,7,13,7665,1993,12,31,0,1
381,2,113195.45163944268,76099.78187662702,7,13,7665,1993,7,9,1,1
194,2,8302.354159136197,74681.59802161362,7,13,7665,1993,10,11,3,1
3741,3,56.831676734162414,28194.96397154552,3,8,5636,1993,12,31,5,2
155,3,15200.996281080226,18249.38174704759,7,4,3189,1993,7,12,3,2
702,4,5500.033717683857,42794.40330482585,7,13,7665,1993,6,8,4,2
230,5,4244.214028605443,47280.18696923904,7,13,7665,1994,1,13,5,1
3882,0,3572.3885614850324,8004.748627056531,7,12,3026,1993,9,17,1,2
1680,3,2995.631686148397,35061.324838593864,7,9,2560,1994,1,7,0,0
692,2,7945.287192110492,83329.34278980069,7,13,7665,1993,10,13,3,1
2579,4,4187.758763795542,33324.602750873324,7,13,7665,1993,6,10,1,2
2031,2,97.89981756702805,18077.908521046014,3,4,1411,1993,12,5,5,1
2523,4,109.84489099793618,28541.58935299937,0,13,7665,1993,12,6,3,2
1107,4,273.134511221552,37471.71017259295,7,13,7665,1994,2,12,5,2
2370,4,715.1650243695943,55308.61252844777,7,13,7665,1993,4,11,0,2
4276,5,8589.534725955402,17236.13794044026,7,13,7665,1994,4,28,0,2
3302,5,15513.924767374518,60440.2900680951,7,5,4428,1993,8,13,0,1
2073,5,14.12355065053983,52621.60819501291,6,9,1411,1993,12,6,0,2
1399,3,350.0066621260933,4731.615886766809,7,12,1569,1993,12,31,0,1
381,3,136.33462568297156,15378.537096913566,5,10,914,1993,4,10,4,1
622,5,190.5023366806602,28594.412998484106,6,13,7665,1994,4,31,4,1
2845,4,12.435866183408285,40401.6586809927,3,1,7665,1994,1,5,0,1
4023,3,14.106199325407815,16000.756139225177,3,6,4290,1993,11,30,0,1
1098,4,6734.998625425112,44751.65373479794,5,5,2880,1993,7,10,1,2
42,5,4894.1282096026725,1748.7596375643816,7,13,7665,1993,4,31,1,1
2402,5,215.19461232170113,57067.01592699311,0,13,7665,1993,12,31,5,1
2440,4,6502.970885930547,107554.58965391765,7,13,7665,1993,3,0,5,2
3470,2,1086.6114389008105,22806.84816361713,5,11,5487,1994,4,10,5,1
3116,5,76.04120628170266,41642.29384547262,6,0,4022,1993,1,8,4,2
603,5,1603.9656401153018,102705.32079961337,7,13,7665,1993,9,27,3,2
1913,5,195.6670653364871,35809.180326679794,7,13,7665,1993,12,12,6,0
305,4,1585.797161964777,18876.38047298346,3,13,7665,1994,4,9,1,2
1221,3,315.0223667878366,41396.95335098356,3,12,353,1993,3,31,0,1
194,4,5140.288920363377,14595.20153081396,1,4,785,1993,2,10,0,2
323,0,2425.5146635985343,61059.41479972532,7,13,7665,1994,3,14,3,1
212,2,15160.49374359196,704.4738653849636,7,13,7597,1994,3,31,1,2
2224,5,1889.135933313238,28771.651460093657,7,13,7665,1993,12,11,1,1
3861,4,1876.5649763171816,27576.297746896467,0,13,0,1994,3,11,4,1
3882,0,3892.8022415729233,79059.06954304944,7,13,7665,1993,7,10,2,1
4079,3,79.46984099996938,43556.54061167145,3,13,7665,1993,12,14,3,1
1004,5,3849.387393015625,27568.23012899373,0,0,0,1993,5,9,5,2
702,3,85.01909807913769,21513.692995073383,7,13,7665,1993,5,13,5,1
2112,5,4493.709089304236,51123.60035189158,7,13,7665,1993,8,9,0,2
3757,4,3075.878845637005,90872.4959527117,7,12,229,1993,10,18,3,2
1819,5,2878.914474489732,44172.312873818315,3,13,7665,1994,3,9,2,2
194,3,34.241353352510195,56298.036267935895,7,13,7665,1993,11,30,5,1
126,5,14.067005107238513,34308.2473987064,6,9,3115,1993,3,10,4,1
865,2,15315.661908656539,56642.07805308795,7,0,7665,1994,1,2,5,1
3737,4,7185.077643780426,59704.534397850046,7,13,7665,1994,1,9,0,2
4415,2,14623.914685398478,38870.05990709098,5,12,4768,1993,7,23,0,1
3331,3,494.76288873122417,25459.505698190143,3,4,5325,1994,1,6,0,2
2342,4,2156.750274401345,22868.42550375017,7,13,7665,1993,10,9,3,1
466,2,45295.788245692755,14105.214119036442,1,5,1196,1993,1,12,4,2
2679,4,2024.959701585655,20531.521481021326,6,7,3249,1994,3,24,6,2
323,5,13.306873409803181,34579.812994733315,6,13,7665,1993,10,31,0,1
2902,0,25750.26459654608,65709.6263833101,7,7,3115,1993,9,14,1,1
2718,5,14.073715660062456,19072.473691262414,6,13,703,1993,12,13,4,1
2408,4,1996.8680963139684,22690.89143651902,0,13,7665,1993,12,12,2,1
1904,2,7175.764966323118,35890.469058885756,7,4,2880,1994,2,31,1,1
1098,5,1875.3309710547144,8592.522757676132,7,13,7665,1993,11,28,0,1
1985,4,1564.868103850653,34853.94299711766,7,13,7665,1993,11,10,1,2
4266,4,4755.025236234138,36329.86964000648,0,12,5042,1993,7,23,5,2
1836,5,18774.20319555915,139858.55156610016,7,13,7665,1993,10,31,3,1
536,4,434.1724522569379,15334.877007314764,0,13,7665,1993,7,13,5,2
748,5,15300.445415562048,32870.418774176585,7,13,7665,1993,3,31,1,2
466,2,790.7724455918909,61820.897817841134,7,13,7665,1994,1,31,3,1
2108,3,88.22799542875647,43390.67010244167,3,9,6066,1994,1,31,3,1
3116,5,76.67538818373895,32892.51073441773,5,2,6049,1993,5,12,4,2
3011,3,109.80389842574802,41176.17798457639,3,4,3014,1993,11,30,0,1
2370,5,12.606989252135103,4632.49971877548,7,13,7665,1994,3,6,0,1
1964,4,2828.1401798421657,28618.425577342226,7,13,7665,1994,4,7,2,2
692,2,6167.583316346083,47171.10204401052,7,13,7665,1993,8,31,1,1
2120,4,712.1775191252533,32364.198573664282,0,11,785,1993,4,10,0,0
1591,2,1024.6887076185376,540.2312583611847,7,13,7665,1993,10,31,3,2
664,5,5844.049309604311,37673.2721437027,7,13,7665,1993,12,8,0,2
341,2,8697.660641775696,23935.605811105386,7,13,7665,1994,2,6,3,2
1825,3,166.3406035546596,39859.2123583317,3,9,5515,1993,11,28,1,2
381,2,972.5478264708626,28801.07222846908,5,1,3627,1994,4,9,2,2
212,5,8531.880599335476,87062.0620100999,7,13,7665,1994,3,31,1,1
822,5,958.0852733448461,16555.172833977053,0,11,3026,1994,1,9,0,2
1580,5,15486.948275708208,43919.778811786055,7,13,7665,1993,6,30,6,1
1913,0,2047.6375697904618,59735.84746176096,7,13,7665,1994,3,31,1,1
2855,3,131.23806150147212,39253.56376893876,3,4,7511,1993,10,8,2,1
2580,5,14606.983043625825,40382.34308765875,7,13,7665,1994,3,9,4,2
4170,3,94.79897851558997,24123.42303483718,7,13,7665,1994,3,10,0,1
776,2,1747.3389848173056,51069.1741842611,6,13,7665,1993,9,30,0,1
2260,2,3173.2915683252363,11739.636029676712,5,12,3199,1993,2,13,5,1
1771,5,1815.0322099217503,24104.565977853927,7,13,7665,1993,7,10,0,2
381,5,201.03793531109824,21303.383694140255,6,13,7665,1993,8,10,1,2
4097,4,1196.8348949735766,14254.164508863782,7,13,7665,1993,10,10,0,2
119,2,69.54434519865023,32833.12891810685,7,13,7665,1993,12,11,1,1
3470,5,233.87869538999993,27131.740231099244,3,13,7665,1994,2,18,1,1
3061,4,4576.1715090275675,35722.989088230286,7,0,4984,1994,3,14,1,1
2028,2,9492.706631521374,47106.17677891606,7,13,7665,1993,12,11,1,2
155,5,200.38197964412498,32036.47640335391,7,13,7665,1994,2,7,0,1
3686,5,10370.807263408196,25475.744882240237,7,13,7665,1994,3,10,3,1
4475,0,3746.8620439155384,32367.517826916177,5,12,3199,1993,3,31,1,1
