account_id,type,operation,amount,balance,k_symbol,bank,account,time_diff
1328,1,3,181,40504,3,13,7665,272
1339,1,3,53,21348,3,13,7665,272
1272,1,3,94,21419,3,13,7665,272
1340,1,3,107,27593,3,13,7665,272
1298,1,3,111,24656,3,13,7665,272
3253,2,5,14,40743,6,13,7665,272
3816,2,5,14,42907,6,13,7665,272
3821,2,5,14,51110,6,13,7665,272
3830,2,5,14,27436,6,13,7665,272
4441,2,5,14,64013,6,13,7665,272
4449,2,5,30,14318,6,13,7665,272
462,1,2,19262,115066,7,13,7665,272
462,2,5,100,79438,6,13,7665,272
462,2,5,35800,79538,7,13,7665,272
455,2,5,14,38640,6,13,7665,272
561,2,5,14,30397,6,13,7665,272
1103,2,5,14,31378,6,13,7665,272
1107,2,5,14,26423,6,13,7665,272
1110,2,5,14,39512,6,13,7665,272
1098,2,5,14,15031,6,13,7665,272
423,2,5,14,17187,6,13,7665,272
415,2,5,14,17559,6,13,7665,272
439,2,5,14,26379,6,13,7665,272
443,2,5,14,22289,6,13,7665,272
435,2,5,14,58918,6,13,7665,272
3153,2,5,14,41143,6,13,7665,272
3164,2,5,14,32100,6,13,7665,272
1959,2,5,14,42216,6,13,7665,272
2177,2,5,14,30821,6,13,7665,272
2514,2,5,14,45024,6,13,7665,272
2519,2,5,14,38920,6,13,7665,272
2512,2,5,14,48883,6,13,7665,272
1742,2,5,1920,27248,7,13,7665,272
1743,2,5,14,20570,6,13,7665,272
1742,2,5,14,29168,6,13,7665,272
1849,2,5,14,35203,6,13,7665,272
3965,2,5,14,17987,6,13,7665,272
3978,2,5,14,88977,6,13,7665,272
4144,2,5,30,52017,6,13,7665,272
1094,1,3,230,58233,3,13,7665,272
977,1,3,58,22136,3,13,7665,272
1122,1,3,138,34155,3,13,7665,272
1029,1,3,135,27930,3,13,7665,272
1566,1,3,130,27485,3,13,7665,272
1017,1,3,191,45881,3,13,7665,272
1239,1,3,17,18256,3,13,7665,272
1304,1,3,186,40895,3,13,7665,272
1175,1,3,103,25027,3,13,7665,272
985,1,3,295,53816,3,13,7665,272
1441,1,3,172,42515,3,13,7665,272
1628,1,3,153,61788,3,13,7665,272
1268,1,3,120,30060,3,13,7665,272
1103,1,3,132,31392,3,13,7665,272
3551,1,3,91,41921,3,13,7665,272
3518,1,3,93,22712,3,13,7665,272
3596,1,3,187,38817,3,13,7665,272
3526,1,3,387,58880,3,13,7665,272
3556,1,3,193,50504,3,13,7665,272
3587,1,3,246,61215,3,13,7665,272
3571,1,3,309,78669,3,13,7665,272
3594,1,3,198,41118,3,13,7665,272
3617,1,3,110,34433,3,13,7665,272
3580,1,3,346,81707,3,13,7665,272
3590,1,3,218,46101,3,13,7665,272
3601,1,3,23,10892,3,13,7665,272
3605,1,3,159,40501,3,13,7665,272
1272,2,5,14,21405,6,13,7665,272
1266,2,5,14,45053,6,13,7665,272
1728,2,5,14,37738,6,13,7665,272
1735,2,5,14,25109,6,13,7665,272
2523,2,5,14,36131,6,13,7665,272
2523,0,5,17761,36146,7,13,7665,272
1131,2,5,14,16553,6,13,7665,272
1121,2,5,14,15745,6,13,7665,272
1141,2,5,14,69738,6,13,7665,272
3863,0,5,10515,58710,7,13,7665,272
3866,2,5,14,23759,6,13,7665,272
3863,2,5,14,58695,6,13,7665,272
2799,2,5,14,27127,6,13,7665,272
2792,2,5,14,16958,6,13,7665,272
2791,2,5,14,87888,6,13,7665,272
3140,2,5,14,23081,6,13,7665,272
3737,2,5,14,48746,6,13,7665,272
3677,1,3,97,24082,3,13,7665,272
3712,1,3,205,54266,3,13,7665,272
3644,1,3,16,19792,3,13,7665,272
3641,1,3,88,25282,3,13,7665,272
3627,1,3,167,33735,3,13,7665,272
3695,1,3,41,21259,3,13,7665,272
3726,1,3,209,39608,3,13,7665,272
3686,1,3,80,21178,3,13,7665,272
3657,1,3,143,44614,3,13,7665,272
3718,1,3,207,40399,3,13,7665,272
3642,1,3,135,30457,3,13,7665,272
3737,1,3,202,48760,3,13,7665,272
2547,2,5,14,32477,6,13,7665,272
2538,2,5,14,16929,6,13,7665,272
2541,2,5,14,38604,6,13,7665,272
2677,2,5,14,22433,6,13,7665,272
2679,2,5,14,53411,6,13,7665,272
4469,2,5,30,64722,6,13,7665,272
4468,2,5,30,56002,6,13,7665,272
4479,2,5,14,27619,6,13,7665,272
4470,0,5,6421,96893,7,13,7665,272
4470,2,5,14,96879,6,13,7665,272
4475,2,5,14,34005,6,13,7665,272
4374,1,3,261,91701,3,13,7665,272
4491,1,3,161,39499,3,13,7665,272
4470,1,3,338,103314,3,13,7665,272
1959,1,3,200,42231,3,13,7665,272
4489,1,3,127,29493,3,13,7665,272
283,1,3,317,48995,3,13,7665,272
1903,1,3,171,44762,3,13,7665,272
4408,1,3,2,20759,3,13,7665,272
4366,1,3,26,7357,3,13,7665,272
4373,1,3,156,42573,3,13,7665,272
356,1,3,108,8577,3,13,7665,272
4441,1,3,262,63826,3,13,7665,272
8,1,3,81,22918,3,13,7665,272
4412,1,3,318,36309,3,13,7665,272
119,1,3,152,33150,3,13,7665,272
126,1,3,110,28478,3,13,7665,272
626,1,3,219,42475,3,13,7665,272
623,1,3,163,39220,3,13,7665,272
612,1,3,22,18531,3,13,7665,272
662,1,3,212,44941,3,13,7665,272
669,1,3,188,37776,3,13,7665,272
596,1,3,59,14784,3,13,7665,272
603,1,3,95,23900,3,13,7665,272
600,1,3,223,57813,3,13,7665,272
681,1,3,187,44235,3,13,7665,272
651,1,3,148,30708,3,13,7665,272
628,1,3,55,17655,3,13,7665,272
3467,1,3,110,24915,3,13,7665,272
3470,1,3,122,34036,3,13,7665,272
3430,1,3,147,46274,3,13,7665,272
3485,1,3,20,18244,3,13,7665,272
3513,1,3,153,41105,3,13,7665,272
3433,1,3,56,18617,3,13,7665,272
3489,1,3,173,63442,3,13,7665,272
3465,1,3,218,43639,3,13,7665,272
3511,1,3,172,33827,3,13,7665,272
3460,1,3,78,19127,3,13,7665,272
3497,1,3,109,28214,3,13,7665,272
3447,1,3,96,32059,3,13,7665,272
3498,1,3,63,24289,3,13,7665,272
3505,1,3,104,23399,3,13,7665,272
3490,1,3,241,43268,3,13,7665,272
3415,1,3,164,36505,3,13,7665,272
3507,1,3,143,29351,3,13,7665,272
3718,2,5,14,40384,6,13,7665,272
3726,2,5,14,39593,6,13,7665,272
4362,2,5,14,44189,6,13,7665,272
403,2,5,14,14159,6,13,7665,272
405,2,5,14,24194,6,13,7665,272
408,2,5,14,24898,6,13,7665,272
471,2,5,14,41373,6,13,7665,272
473,2,5,14,55296,6,13,7665,272
472,2,5,14,28681,6,13,7665,272
479,2,5,14,16148,6,13,7665,272
485,2,5,30,38454,6,13,7665,272
485,2,5,15700,38484,7,13,7665,272
706,2,5,14,30483,6,13,7665,272
710,2,5,14,28908,6,13,7665,272
721,1,2,3200,20065,7,13,7665,272
375,2,5,14,37180,6,13,7665,272
376,2,5,14,56240,6,13,7665,272
366,2,5,14,17472,6,13,7665,272
395,2,5,14,28273,6,13,7665,272
381,2,5,14,31420,6,13,7665,272
391,2,5,14,44873,6,13,7665,272
1870,2,5,100,40819,6,13,7665,272
1871,2,5,14,59416,6,13,7665,272
1870,0,5,7592,40919,7,13,7665,272
2072,2,5,14,31247,6,13,7665,272
2071,2,5,14,27646,6,13,7665,272
2073,2,5,14,26228,6,13,7665,272
2402,2,5,14,101833,6,13,7665,272
2403,2,5,14,19987,6,13,7665,272
4367,2,5,14,41641,6,13,7665,272
4366,2,5,14,7343,6,13,7665,272
4374,2,5,14,91893,6,13,7665,272
1664,2,5,14,40690,6,13,7665,272
1756,2,5,14,15976,6,13,7665,272
1755,2,5,14,27690,6,13,7665,272
3882,2,5,14,41082,6,13,7665,272
3885,2,5,30,44438,6,13,7665,272
3887,0,5,13361,75333,7,13,7665,272
3887,2,5,14,75319,6,13,7665,272
4063,2,5,14,27493,6,13,7665,272
4054,2,5,14,33018,6,13,7665,272
2864,1,3,9,3680,3,13,7665,272
2861,1,3,119,28428,3,13,7665,272
2925,1,3,87,21524,3,13,7665,272
2887,1,3,78,35590,3,13,7665,272
2860,1,3,202,49585,3,13,7665,272
2839,1,3,101,25584,3,13,7665,272
2902,1,3,423,102735,3,13,7665,272
2946,1,3,46,23922,3,13,7665,272
2899,1,3,74,18134,3,13,7665,272
2845,1,3,176,43034,3,13,7665,272
2879,1,3,168,37922,3,13,7665,272
2943,1,3,130,35684,3,13,7665,272
2915,1,3,121,31883,3,13,7665,272
2922,1,3,265,64848,3,13,7665,272
2918,1,3,33,26898,3,13,7665,272
2919,1,3,178,41669,3,13,7665,272
2905,1,3,22,18025,3,13,7665,272
1162,2,5,14,25142,6,13,7665,272
1401,2,5,14,18730,6,13,7665,272
1400,2,5,14,25708,6,13,7665,272
1405,2,5,14,15021,6,13,7665,272
2429,2,5,14,54599,6,13,7665,272
2417,2,5,14,31254,6,13,7665,272
1017,2,5,14,45866,6,13,7665,272
1023,2,5,30,77128,6,13,7665,272
1029,2,5,14,27916,6,13,7665,272
3767,2,5,14,30769,6,13,7665,272
3762,2,5,14,21637,6,13,7665,272
2684,2,5,14,14698,6,13,7665,272
3642,2,5,14,30442,6,13,7665,272
3060,1,3,63,25374,3,13,7665,272
3002,1,3,18,6691,3,13,7665,272
3038,1,3,13,5219,3,13,7665,272
3053,1,3,67,20551,3,13,7665,272
2997,1,3,98,27486,3,13,7665,272
3054,1,3,45,13740,3,13,7665,272
3051,1,3,182,44136,3,13,7665,272
2982,1,3,75,22604,3,13,7665,272
3011,1,3,95,20795,3,13,7665,272
2973,1,3,181,34504,3,13,7665,272
2955,1,3,64,16284,3,13,7665,272
2979,1,3,201,40568,3,13,7665,272
2964,1,3,90,18131,3,13,7665,272
2448,2,5,14,35952,6,13,7665,272
2448,2,5,3300,32652,7,13,7665,272
2563,2,5,14,39284,6,13,7665,272
3900,1,3,242,62395,3,13,7665,272
3844,1,3,173,34789,3,13,7665,272
3853,1,3,79,46133,3,13,7665,272
3762,1,3,88,21652,3,13,7665,272
3908,1,3,197,34295,3,13,7665,272
3757,1,3,85,22806,3,13,7665,272
3885,1,3,191,44468,3,13,7665,272
3801,1,3,189,46123,3,13,7665,272
3771,1,3,137,35034,3,13,7665,272
3741,1,3,92,25850,3,13,7665,272
3782,1,3,132,28899,3,13,7665,272
3687,2,5,14,28216,6,13,7665,272
3902,2,5,14,31223,6,13,7665,272
3897,2,5,14,27972,6,13,7665,272
3899,2,5,14,58728,6,13,7665,272
4250,2,5,30,23964,6,13,7665,272
1587,1,3,113,22523,3,13,7665,272
1556,1,3,85,22106,3,13,7665,272
1591,1,3,119,28535,3,13,7665,272
1522,1,3,157,35117,3,13,7665,272
1520,1,3,85,20808,3,13,7665,272
1603,1,3,111,26431,3,13,7665,272
1561,1,3,212,40449,3,13,7665,272
1529,1,3,190,47139,3,13,7665,272
1536,1,3,27,24619,3,13,7665,272
1593,1,3,216,47105,3,13,7665,272
1547,1,3,75,18606,3,13,7665,272
960,2,5,14,24731,6,13,7665,272
960,2,5,480,24746,7,13,7665,272
959,2,5,30,49340,6,13,7665,272
1075,2,5,14,27057,6,13,7665,272
1076,2,5,14,41785,6,13,7665,272
2212,2,5,14,14784,6,13,7665,272
2224,2,5,14,16763,6,13,7665,272
848,2,5,14,30404,6,13,7665,272
840,2,5,14,37934,6,13,7665,272
845,2,5,14,18943,6,13,7665,272
850,2,5,14,28790,6,13,7665,272
3571,2,5,14,78654,6,13,7665,272
3580,2,5,14,81693,6,13,7665,272
2483,1,2,38706,86801,7,13,7665,272
2483,2,5,29500,57301,7,13,7665,272
2483,2,5,14,57287,6,13,7665,272
3467,2,5,14,24900,6,13,7665,272
1688,1,3,128,29763,3,13,7665,272
1686,1,3,3,21883,3,13,7665,272
1697,1,3,123,31046,3,13,7665,272
1718,1,3,146,35190,3,13,7665,272
1646,1,3,72,17616,3,13,7665,272
1692,1,3,57,24382,3,13,7665,272
1674,1,3,18,16442,3,13,7665,272
1664,1,3,198,40704,3,13,7665,272
1684,1,3,63,17691,3,13,7665,272
1699,1,3,161,38581,3,13,7665,272
1658,1,3,21,17915,3,13,7665,272
1616,1,3,148,84926,3,13,7665,272
1719,1,3,102,25324,3,13,7665,272
1614,1,3,100,19735,3,13,7665,272
1714,1,3,245,46726,3,13,7665,272
1610,1,3,105,25328,3,13,7665,272
1641,1,3,130,32286,3,13,7665,272
1634,1,3,15,4767,3,13,7665,272
1693,1,3,265,45563,3,13,7665,272
1645,1,3,99,22929,3,13,7665,272
2239,2,5,14,18140,6,13,7665,272
2361,2,5,6100,34341,7,13,7665,272
2366,2,5,14,28460,6,13,7665,272
2370,2,5,14,31061,6,13,7665,272
2363,2,5,14,22652,6,13,7665,272
2365,2,5,14,14139,6,13,7665,272
2361,2,5,14,40441,6,13,7665,272
2450,1,3,273,104147,3,13,7665,272
2403,1,3,82,20002,3,13,7665,272
2398,1,3,113,28215,3,13,7665,272
2426,1,3,138,39626,3,13,7665,272
2402,1,3,264,101847,3,13,7665,272
2455,1,3,235,59957,3,13,7665,272
2458,1,3,18,12811,3,13,7665,272
2448,1,3,145,35967,3,13,7665,272
2483,1,3,277,48095,3,13,7665,272
2387,1,3,11,21062,3,13,7665,272
2394,1,3,94,24315,3,13,7665,272
2490,1,3,45,21830,3,13,7665,272
2417,1,3,126,31269,3,13,7665,272
2492,1,3,121,27682,3,13,7665,272
2416,1,3,57,18713,3,13,7665,272
2408,1,3,121,30523,3,13,7665,272
2466,1,3,34,12393,3,13,7665,272
2429,1,3,219,54614,3,13,7665,272
2389,1,3,71,22457,3,13,7665,272
2428,1,3,170,44032,3,13,7665,272
3296,1,3,37,22525,3,13,7665,272
3283,1,3,18,6761,3,13,7665,272
3201,1,3,225,45522,3,13,7665,272
3195,1,3,12,15343,3,13,7665,272
3292,1,3,87,25070,3,13,7665,272
3245,1,3,89,23797,3,13,7665,272
3264,1,3,20,14160,3,13,7665,272
3224,1,3,184,37928,3,13,7665,272
3253,1,3,204,40757,3,13,7665,272
2303,2,5,14,26529,6,13,7665,272
4040,1,3,119,27356,3,13,7665,272
3208,1,3,307,56697,3,13,7665,272
3595,1,3,294,57495,3,13,7665,272
4014,1,3,238,57765,3,13,7665,272
4002,1,3,88,34387,3,13,7665,272
3812,1,3,95,24284,3,13,7665,272
4039,1,3,302,49793,3,13,7665,272
3547,1,3,142,30969,3,13,7665,272
4041,1,3,127,25375,3,13,7665,272
4047,1,3,135,58276,3,13,7665,272
3965,1,3,126,18002,3,13,7665,272
3813,1,3,127,39317,3,13,7665,272
3767,1,3,187,30783,3,13,7665,272
4035,1,3,191,46497,3,13,7665,272
3978,1,3,203,88991,3,13,7665,272
4051,1,3,125,29037,3,13,7665,272
3493,1,3,94,20410,3,13,7665,272
3239,1,3,124,73545,3,13,7665,272
1832,2,5,14,26651,6,13,7665,272
1940,2,5,14,54751,6,13,7665,272
1927,2,5,14,39028,6,13,7665,272
4316,1,3,84,38544,3,13,7665,272
4264,1,3,161,37817,3,13,7665,272
4259,1,3,216,41132,3,13,7665,272
4266,1,3,208,43700,3,13,7665,272
4311,1,3,21,38982,3,13,7665,272
4301,1,3,147,42751,3,13,7665,272
4329,1,3,149,30320,3,13,7665,272
4256,1,3,315,79194,3,13,7665,272
4250,1,3,84,23825,3,13,7665,272
4243,1,3,197,64330,3,13,7665,272
4325,1,3,79,24922,3,13,7665,272
4242,1,3,182,28729,3,13,7665,272
4276,1,3,212,50045,3,13,7665,272
4260,1,3,145,66223,3,13,7665,272
4249,1,3,141,40690,3,13,7665,272
471,1,3,179,41387,3,13,7665,272
472,1,3,113,28695,3,13,7665,272
550,1,3,73,17299,3,13,7665,272
533,1,3,118,30178,3,13,7665,272
466,1,3,162,40584,3,13,7665,272
473,1,3,212,55311,3,13,7665,272
561,1,3,124,30411,3,13,7665,272
574,1,3,15,7016,3,13,7665,272
537,1,3,71,22720,3,13,7665,272
485,1,3,251,54184,3,13,7665,272
479,1,3,56,16163,3,13,7665,272
515,1,3,57,20763,3,13,7665,272
462,1,3,272,115338,3,13,7665,272
529,1,3,187,45289,3,13,7665,272
1940,1,3,225,54765,3,13,7665,272
1941,1,3,30,13993,3,13,7665,272
2036,1,3,41,20128,3,13,7665,272
2024,1,3,186,40478,3,13,7665,272
2044,1,3,249,60547,3,13,7665,272
2048,1,3,10,4291,3,13,7665,272
2022,1,3,353,92804,3,13,7665,272
1973,1,3,128,27646,3,13,7665,272
1991,1,3,59,22289,3,13,7665,272
1964,1,3,120,30377,3,13,7665,272
1985,1,3,27,9548,3,13,7665,272
2011,1,3,65,16112,3,13,7665,272
1971,1,3,94,26720,3,13,7665,272
1990,1,3,318,86506,3,13,7665,272
1981,1,3,157,41307,3,13,7665,272
3945,2,5,14,48502,6,13,7665,272
4051,2,5,14,29022,6,13,7665,272
4046,2,5,14,24637,6,13,7665,272
4047,2,5,14,58262,6,13,7665,272
4049,2,5,14,37557,6,13,7665,272
4243,2,5,100,64230,6,13,7665,272
4242,2,5,30,28699,6,13,7665,272
3408,1,3,148,37123,3,13,7665,272
3785,1,3,215,52218,3,13,7665,272
3376,1,3,99,23659,3,13,7665,272
3472,1,3,54,18648,3,13,7665,272
3830,1,3,109,27450,3,13,7665,272
3821,1,3,210,51125,3,13,7665,272
3816,1,3,183,42922,3,13,7665,272
3802,1,3,43,16549,3,13,7665,272
3332,1,3,138,24373,3,13,7665,272
3687,1,3,113,28230,3,13,7665,272
3597,1,3,146,56135,3,13,7665,272
3024,1,3,104,27084,3,13,7665,272
3136,1,3,73,24945,3,13,7665,272
2785,2,5,14,26745,6,13,7665,272
2784,2,5,14,28374,6,13,7665,272
3208,2,5,14,56683,6,13,7665,272
3224,2,5,14,37913,6,13,7665,272
3844,2,5,14,25475,6,13,7665,272
3844,2,5,9300,25489,7,13,7665,272
3853,1,2,19700,46054,7,13,7665,272
1805,2,5,14,35774,6,13,7665,272
1816,2,5,14,16622,6,13,7665,272
2628,2,5,14,50013,6,13,7665,272
2629,2,5,14,33082,6,13,7665,272
3336,2,5,14,17439,6,13,7665,272
3335,2,5,14,37919,6,13,7665,272
3518,2,5,14,22697,6,13,7665,272
1460,2,5,0,-633,2,13,7665,272
1460,1,3,54,8767,3,13,7665,272
1056,1,3,10,24438,3,13,7665,272
734,1,3,119,31821,3,13,7665,272
4006,1,3,107,26299,3,13,7665,272
1428,1,3,134,32781,3,13,7665,272
1700,1,3,190,30503,3,13,7665,272
1344,1,3,256,71914,3,13,7665,272
2459,1,3,207,50425,3,13,7665,272
2001,1,3,482,56147,3,13,7665,272
2071,1,3,178,27661,3,13,7665,272
1399,1,3,158,40092,3,13,7665,272
751,1,3,171,75555,3,13,7665,272
550,2,5,14,17284,6,13,7665,272
533,2,5,14,30163,6,13,7665,272
536,2,5,14,34033,6,13,7665,272
681,2,5,14,44221,6,13,7665,272
669,2,5,14,37761,6,13,7665,272
1215,2,5,14,28081,6,13,7665,272
525,2,5,14,26719,6,13,7665,272
3239,1,2,48133,73421,7,13,7665,272
4398,2,5,14,93520,6,13,7665,272
2337,1,3,279,69323,3,13,7665,272
2679,1,3,221,53425,3,13,7665,272
2520,1,3,104,36044,3,13,7665,272
2774,1,3,184,55202,3,13,7665,272
2582,1,3,104,25470,3,13,7665,272
2854,1,3,86,22586,3,13,7665,272
2315,1,3,111,28232,3,13,7665,272
2855,1,3,156,33422,3,13,7665,272
2292,1,3,159,42942,3,13,7665,272
2065,1,3,83,25251,3,13,7665,272
2114,1,3,149,27792,3,13,7665,272
2133,1,3,335,59653,3,13,7665,272
2072,1,3,208,31261,3,13,7665,272
2083,1,3,192,43592,3,13,7665,272
2081,1,3,27,17548,3,13,7665,272
2112,1,3,103,24674,3,13,7665,272
2108,1,3,305,58447,3,13,7665,272
2132,1,3,122,29365,3,13,7665,272
2105,1,3,100,26374,3,13,7665,272
2111,1,3,237,80361,3,13,7665,272
2073,1,3,107,26243,3,13,7665,272
2092,1,3,52,17159,3,13,7665,272
2136,1,3,187,42876,3,13,7665,272
2144,1,3,105,26038,3,13,7665,272
3201,2,5,14,45507,6,13,7665,272
3547,2,5,14,30954,6,13,7665,272
3551,2,5,9500,32421,7,13,7665,272
4180,2,5,14,52755,6,13,7665,272
4184,2,5,14,21164,6,13,7665,272
4188,2,5,14,45038,6,13,7665,272
230,2,5,14,22975,6,13,7665,272
225,2,5,30,24689,6,13,7665,272
177,2,5,14,42222,6,13,7665,272
176,2,5,14,22465,6,13,7665,272
186,2,5,14,37681,6,13,7665,272
181,2,5,14,23806,6,13,7665,272
356,2,5,14,8562,6,13,7665,272
199,2,5,30,49665,6,13,7665,272
209,2,5,14,37370,6,13,7665,272
207,2,5,14,23704,6,13,7665,272
2955,2,5,14,16269,6,13,7665,272
2964,2,5,14,18117,6,13,7665,272
1697,2,5,14,31031,6,13,7665,272
1693,2,5,14,45549,6,13,7665,272
1884,2,5,14,17681,6,13,7665,272
1877,2,5,14,26116,6,13,7665,272
2203,2,5,14,47501,6,13,7665,272
2196,2,5,30,30053,6,13,7665,272
4190,2,5,14,28574,6,13,7665,272
1520,2,5,14,20794,6,13,7665,272
1522,2,5,14,35103,6,13,7665,272
1603,2,5,14,26416,6,13,7665,272
1610,2,5,2900,22428,7,13,7665,272
2274,2,5,14,35146,6,13,7665,272
2277,2,5,14,18917,6,13,7665,272
2492,2,5,14,27667,6,13,7665,272
2505,2,5,14,31466,6,13,7665,272
2839,2,5,14,25569,6,13,7665,272
2830,2,5,14,33152,6,13,7665,272
344,1,3,252,48106,3,13,7665,272
305,1,3,164,36338,3,13,7665,272
258,1,3,40,24438,3,13,7665,272
300,1,3,117,27147,3,13,7665,272
317,1,3,164,41240,3,13,7665,272
257,1,3,96,25548,3,13,7665,272
345,1,3,155,36487,3,13,7665,272
263,1,3,35,13466,3,13,7665,272
329,1,3,115,27290,3,13,7665,272
290,1,3,137,34237,3,13,7665,272
264,1,3,106,25547,3,13,7665,272
310,1,3,139,49120,3,13,7665,272
351,1,3,119,32657,3,13,7665,272
2001,2,5,30,56117,6,13,7665,272
2011,2,5,14,16097,6,13,7665,272
2144,2,5,14,26023,6,13,7665,272
1121,1,3,73,15759,3,13,7665,272
1084,1,3,210,61631,3,13,7665,272
1141,1,3,293,69753,3,13,7665,272
1110,1,3,181,39527,3,13,7665,272
1065,1,3,73,16828,3,13,7665,272
1091,1,3,57,14414,3,13,7665,272
1131,1,3,70,16568,3,13,7665,272
1068,1,3,135,34268,3,13,7665,272
1075,1,3,112,27071,3,13,7665,272
1098,1,3,37,15046,3,13,7665,272
1082,1,3,132,31798,3,13,7665,272
1057,1,3,20,7210,3,13,7665,272
1142,1,3,100,28790,3,13,7665,272
1092,1,3,15,9705,3,13,7665,272
1107,1,3,82,26438,3,13,7665,272
1076,1,3,195,41799,3,13,7665,272
1066,1,3,93,28382,3,13,7665,272
1080,1,3,384,98804,3,13,7665,272
1138,1,3,12,4885,3,13,7665,272
1924,1,3,22,6402,3,13,7665,272
1870,1,3,224,48511,3,13,7665,272
1904,1,3,249,62204,3,13,7665,272
1913,1,3,147,33809,3,13,7665,272
1871,1,3,241,59431,3,13,7665,272
1926,1,3,22,19387,3,13,7665,272
1927,1,3,194,39043,3,13,7665,272
1831,1,3,26,12327,3,13,7665,272
1832,1,3,105,26666,3,13,7665,272
1877,1,3,105,26131,3,13,7665,272
1916,1,3,61,14774,3,13,7665,272
1884,1,3,72,17696,3,13,7665,272
1895,1,3,16,13669,3,13,7665,272
1907,1,3,106,26201,3,13,7665,272
1883,1,3,285,52937,3,13,7665,272
1849,1,3,184,35218,3,13,7665,272
3311,1,3,139,31030,3,13,7665,272
3414,1,3,75,19140,3,13,7665,272
3336,1,3,72,17453,3,13,7665,272
3369,1,3,18,8382,3,13,7665,272
3343,1,3,264,59711,3,13,7665,272
3402,1,3,77,32981,3,13,7665,272
3388,1,3,120,30406,3,13,7665,272
3367,1,3,158,38229,3,13,7665,272
3360,1,3,81,24409,3,13,7665,272
3335,1,3,198,37933,3,13,7665,272
3364,1,3,16,14264,3,13,7665,272
3397,1,3,23,8328,3,13,7665,272
3380,1,3,293,53631,3,13,7665,272
4121,2,5,14,28125,6,13,7665,272
4118,2,5,5600,26662,7,13,7665,272
4220,1,2,200,24794,7,13,7665,272
4420,2,5,14,32019,6,13,7665,272
4408,1,2,19757,20757,7,13,7665,272
726,1,3,112,26844,3,13,7665,272
709,1,3,61,19593,3,13,7665,272
774,1,3,132,35862,3,13,7665,272
754,1,3,70,16449,3,13,7665,272
700,1,3,164,42571,3,13,7665,272
790,1,3,219,53572,3,13,7665,272
733,1,3,178,41112,3,13,7665,272
719,1,3,91,27320,3,13,7665,272
721,1,3,58,20124,3,13,7665,272
777,1,3,182,53655,3,13,7665,272
706,1,3,125,30497,3,13,7665,272
710,1,3,129,28923,3,13,7665,272
2918,2,5,14,26884,6,13,7665,272
2919,2,5,14,41654,6,13,7665,272
2925,2,5,14,21509,6,13,7665,272
3054,2,5,14,13726,6,13,7665,272
3376,2,5,14,23644,6,13,7665,272
3367,2,5,14,38214,6,13,7665,272
4014,2,5,14,57750,6,13,7665,272
58,2,5,14,25779,6,13,7665,272
1,2,5,14,21774,6,13,7665,272
8,2,5,14,22904,6,13,7665,272
2861,2,5,14,28414,6,13,7665,272
2879,2,5,14,37908,6,13,7665,272
1547,2,5,14,18591,6,13,7665,272
1556,2,5,14,22091,6,13,7665,272
1719,2,5,14,25309,6,13,7665,272
1718,2,5,3600,31590,7,13,7665,272
1714,2,5,14,46712,6,13,7665,272
1990,2,5,30,86476,6,13,7665,272
2860,2,5,9900,39671,7,13,7665,272
2855,2,5,14,33408,6,13,7665,272
2860,2,5,14,49571,6,13,7665,272
1441,2,5,14,42500,6,13,7665,272
1466,2,5,14,89822,6,13,7665,272
3505,2,5,14,23385,6,13,7665,272
3511,2,5,14,33813,6,13,7665,272
3507,2,5,14,29336,6,13,7665,272
3712,2,5,14,54251,6,13,7665,272
4076,2,5,14,69658,6,13,7665,272
207,1,3,59,23719,3,13,7665,272
141,1,3,17,5636,3,13,7665,272
158,1,3,42,12219,3,13,7665,272
155,1,3,38,26881,3,13,7665,272
137,1,3,17,6813,3,13,7665,272
153,1,3,116,27069,3,13,7665,272
199,1,3,224,49695,3,13,7665,272
176,1,3,90,22479,3,13,7665,272
177,1,3,172,42236,3,13,7665,272
209,1,3,160,37384,3,13,7665,272
212,1,3,73,24140,3,13,7665,272
225,1,3,123,24719,3,13,7665,272
150,1,3,32,12321,3,13,7665,272
181,1,3,96,23821,3,13,7665,272
230,1,3,98,22989,3,13,7665,272
186,1,3,178,37696,3,13,7665,272
194,1,3,63,20550,3,13,7665,272
175,1,3,102,38963,3,13,7665,272
133,1,3,77,19706,3,13,7665,272
162,1,3,7,25896,3,13,7665,272
819,2,5,14,26000,6,13,7665,272
902,2,5,14,53277,6,13,7665,272
901,2,5,14,17229,6,13,7665,272
1006,2,5,14,27721,6,13,7665,272
1000,2,5,14,29362,6,13,7665,272
1002,2,5,100,26305,6,13,7665,272
1428,2,5,14,32766,6,13,7665,272
1416,2,5,14,17919,6,13,7665,272
726,2,5,14,26830,6,13,7665,272
733,2,5,14,41098,6,13,7665,272
735,2,5,14,24225,6,13,7665,272
754,2,5,14,16435,6,13,7665,272
3402,2,5,6000,26981,7,13,7665,272
3408,2,5,14,37108,6,13,7665,272
3415,2,5,14,36491,6,13,7665,272
3414,2,5,14,19125,6,13,7665,272
3782,2,5,4500,24399,7,13,7665,272
3782,2,5,14,24385,6,13,7665,272
3785,2,5,14,52203,6,13,7665,272
3993,2,5,14,96760,6,13,7665,272
4338,2,5,14,54734,6,13,7665,272
4339,2,5,14,43511,6,13,7665,272
4344,2,5,30,20386,6,13,7665,272
